From_Class,From_Label,To_Class,To_Label,Count
4,Savanna Formation,15,Pasture,124159956
4,Savanna Formation,3,Forest Formation,29201025
4,Savanna Formation,21,Mosaic of Uses,46054258
4,Savanna Formation,11,Wetland,4728003
4,Savanna Formation,12,Grassland,5120766
4,Savanna Formation,41,Other Temporary Crops,1712547
4,Savanna Formation,25,Other non Vegetated Areas,4071934
4,Savanna Formation,33,River Lake and Ocean,1769683
4,Savanna Formation,39,Soybean,1406166
4,Savanna Formation,6,Floodable Forest,225
4,Savanna Formation,29,Rocky Outcrop,24376
4,Savanna Formation,24,Urban Area,384453
4,Savanna Formation,9,Forest Plantation,520446
4,Savanna Formation,46,Coffee,40344
4,Savanna Formation,48,Other Perennial Crops,53580
4,Savanna Formation,47,Citrus,55932
4,Savanna Formation,20,Sugar Cane,36889
4,Savanna Formation,30,Mining,67480
4,Savanna Formation,40,Rice,3674
4,Savanna Formation,62,Cotton,41
15,Pasture,4,Savanna Formation,56926265
15,Pasture,3,Forest Formation,7081212
15,Pasture,21,Mosaic of Uses,138631631
15,Pasture,11,Wetland,2983777
15,Pasture,12,Grassland,3613112
15,Pasture,41,Other Temporary Crops,27498331
15,Pasture,25,Other non Vegetated Areas,4728295
15,Pasture,33,River Lake and Ocean,1534558
15,Pasture,39,Soybean,37552675
15,Pasture,6,Floodable Forest,298239
15,Pasture,29,Rocky Outcrop,9998
15,Pasture,24,Urban Area,1051946
15,Pasture,9,Forest Plantation,2007790
15,Pasture,46,Coffee,962999
15,Pasture,48,Other Perennial Crops,80908
15,Pasture,47,Citrus,80434
15,Pasture,20,Sugar Cane,3056363
15,Pasture,30,Mining,38163
15,Pasture,40,Rice,14765
15,Pasture,62,Cotton,1076
3,Forest Formation,4,Savanna Formation,20893931
3,Forest Formation,15,Pasture,25418507
3,Forest Formation,21,Mosaic of Uses,26244780
3,Forest Formation,11,Wetland,2590554
3,Forest Formation,12,Grassland,182349
3,Forest Formation,41,Other Temporary Crops,680999
3,Forest Formation,25,Other non Vegetated Areas,464114
3,Forest Formation,33,River Lake and Ocean,2368895
3,Forest Formation,39,Soybean,398780
3,Forest Formation,6,Floodable Forest,48021
3,Forest Formation,29,Rocky Outcrop,5296
3,Forest Formation,24,Urban Area,42752
3,Forest Formation,9,Forest Plantation,1416675
3,Forest Formation,46,Coffee,141000
3,Forest Formation,48,Other Perennial Crops,30241
3,Forest Formation,47,Citrus,23709
3,Forest Formation,20,Sugar Cane,35454
3,Forest Formation,30,Mining,10856
3,Forest Formation,40,Rice,177
3,Forest Formation,0,No data,7
3,Forest Formation,62,Cotton,2
21,Mosaic of Uses,4,Savanna Formation,32940598
21,Mosaic of Uses,15,Pasture,146804866
21,Mosaic of Uses,3,Forest Formation,20085381
21,Mosaic of Uses,11,Wetland,3513226
21,Mosaic of Uses,12,Grassland,2664709
21,Mosaic of Uses,41,Other Temporary Crops,21631904
21,Mosaic of Uses,25,Other non Vegetated Areas,2202601
21,Mosaic of Uses,33,River Lake and Ocean,1731345
21,Mosaic of Uses,39,Soybean,26526018
21,Mosaic of Uses,6,Floodable Forest,1
21,Mosaic of Uses,29,Rocky Outcrop,8800
21,Mosaic of Uses,24,Urban Area,585836
21,Mosaic of Uses,9,Forest Plantation,1206134
21,Mosaic of Uses,46,Coffee,743014
21,Mosaic of Uses,48,Other Perennial Crops,72477
21,Mosaic of Uses,47,Citrus,45168
21,Mosaic of Uses,20,Sugar Cane,7200979
21,Mosaic of Uses,30,Mining,13438
21,Mosaic of Uses,40,Rice,66265
21,Mosaic of Uses,62,Cotton,4812
11,Wetland,4,Savanna Formation,4241100
11,Wetland,15,Pasture,4558747
11,Wetland,3,Forest Formation,3153809
11,Wetland,21,Mosaic of Uses,4080498
11,Wetland,12,Grassland,970131
11,Wetland,41,Other Temporary Crops,106228
11,Wetland,25,Other non Vegetated Areas,236563
11,Wetland,33,River Lake and Ocean,1621790
11,Wetland,39,Soybean,135959
11,Wetland,6,Floodable Forest,218878
11,Wetland,29,Rocky Outcrop,1642
11,Wetland,24,Urban Area,9605
11,Wetland,9,Forest Plantation,21040
11,Wetland,46,Coffee,2206
11,Wetland,48,Other Perennial Crops,2971
11,Wetland,47,Citrus,4228
11,Wetland,20,Sugar Cane,9176
11,Wetland,30,Mining,2005
11,Wetland,40,Rice,403
11,Wetland,0,No data,3
11,Wetland,62,Cotton,5
12,Grassland,4,Savanna Formation,4313769
12,Grassland,15,Pasture,6405569
12,Grassland,3,Forest Formation,99650
12,Grassland,21,Mosaic of Uses,5577781
12,Grassland,11,Wetland,693966
12,Grassland,41,Other Temporary Crops,2000002
12,Grassland,25,Other non Vegetated Areas,2003943
12,Grassland,33,River Lake and Ocean,140572
