From_Class,From_Label,To_Class,To_Label,Count,Percent
0,No data,0,No data,1224231378.0,46.31%
15,Pasture,15,Pasture,672869091.0,25.45%
3,Forest Formation,3,Forest Formation,306610541.0,11.60%
21,Mosaic of Uses,21,Mosaic of Uses,181514547.0,6.87%
4,Savanna Formation,4,Savanna Formation,50322067.0,1.90%
9,Forest Plantation,9,Forest Plantation,61165874.0,2.31%
11,Wetland,11,Wetland,22366098.0,0.85%
33,River, Lake and Ocean,33,River, Lake and Ocean,18104297.0,0.68%
46,Coffee,46,Coffee,23891972.0,0.90%
41,Other Temporary Crops,41,Other Temporary Crops,13664585.0,0.52%
