From_Class,From_Label,To_Class,To_Label,Count,Percent
0,No data,0,No data,1377259254.0,46.31%
15,Pasture,15,Pasture,829603626.0,27.89%
15,Pasture,21,Mosaic of Uses,15157085.0,0.51%
3,Forest Formation,3,Forest Formation,331375796.0,11.14%
21,Mosaic of Uses,21,Mosaic of Uses,186066877.0,6.26%
4,Savanna Formation,4,Savanna Formation,55887248.0,1.88%
9,Forest Plantation,9,Forest Plantation,37461494.0,1.26%
11,Wetland,11,Wetland,25842368.0,0.87%
33,River, Lake and Ocean,33,River, Lake and Ocean,21030730.0,0.71%
46,Coffee,46,Coffee,15167876.0,0.51%
41,Other Temporary Crops,41,Other Temporary Crops,15672094.0,0.53%
