From_Class,From_Label,To_Class,To_Label,Count
12,Grassland,15,Pasture,415381.0
12,Grassland,3,Forest Formation,2123.0
12,Grassland,21,Mosaic of Uses,223823.0
12,Grassland,4,Savanna Formation,323.0
12,Grassland,9,Forest Plantation,2469.0
12,Grassland,11,Wetland,32346.0
12,Grassland,33,River Lake and Ocean,5017.0
12,Grassland,46,Coffee,1697.0
12,Grassland,24,Urban Area,3987.0
12,Grassland,50,Herbaceous Sandbank Vegetation,591.0
12,Grassland,49,Wooded Sandbank Vegetation,606.0
12,Grassland,23,Beach and Sand,260.0
12,Grassland,5,Mangrove,1.0
12,Grassland,25,Other non Vegetated Areas,504.0
12,Grassland,20,Sugar Cane,138.0
