From_Class,From_Label,To_Class,To_Label,Count,Percent
15,Pasture,3,Forest Formation,6066197.0,1.73%
15,Pasture,21,Mosaic of Uses,91456385.0,26.12%
15,Pasture,4,Savanna Formation,5286853.0,1.51%
15,Pasture,0,No data,7779.0,0.00%
15,Pasture,29,Rocky Outcrop,73733.0,0.02%
15,Pasture,9,Forest Plantation,2585046.0,0.74%
15,Pasture,12,Grassland,1407982.0,0.40%
15,Pasture,24,Urban Area,1483359.0,0.42%
15,Pasture,33,River Lake and Ocean,649693.0,0.19%
15,Pasture,41,Other Temporary Crops,5729524.0,1.64%
15,Pasture,46,Coffee,2983327.0,0.85%
15,Pasture,11,Wetland,380698.0,0.11%
15,Pasture,25,Other non Vegetated Areas,398993.0,0.11%
15,Pasture,30,Mining,74155.0,0.02%
15,Pasture,50,Herbaceous Sandbank Vegetation,54788.0,0.02%
15,Pasture,49,Wooded Sandbank Vegetation,4652.0,0.00%
15,Pasture,23,Beach and Sand,6013.0,0.00%
15,Pasture,5,Mangrove,4.0,0.00%
15,Pasture,48,Other Perennial Crops,44589.0,0.01%
15,Pasture,31,Aquaculture,785.0,0.00%
15,Pasture,39,Soybean,25856.0,0.01%
15,Pasture,20,Sugar Cane,37766.0,0.01%
15,Pasture,32,Hypersaline Tidal Flat,4.0,0.00%
3,Forest Formation,15,Pasture,12182769.0,3.48%
3,Forest Formation,21,Mosaic of Uses,26646929.0,7.61%
3,Forest Formation,4,Savanna Formation,3131129.0,0.89%
3,Forest Formation,0,No data,26145.0,0.01%
3,Forest Formation,29,Rocky Outcrop,36753.0,0.01%
3,Forest Formation,9,Forest Plantation,3689400.0,1.05%
3,Forest Formation,12,Grassland,48111.0,0.01%
3,Forest Formation,24,Urban Area,70370.0,0.02%
3,Forest Formation,33,River Lake and Ocean,480618.0,0.14%
3,Forest Formation,41,Other Temporary Crops,53951.0,0.02%
3,Forest Formation,46,Coffee,385433.0,0.11%
3,Forest Formation,11,Wetland,477315.0,0.14%
3,Forest Formation,25,Other non Vegetated Areas,80980.0,0.02%
3,Forest Formation,30,Mining,105502.0,0.03%
3,Forest Formation,49,Wooded Sandbank Vegetation,1580.0,0.00%
3,Forest Formation,5,Mangrove,133.0,0.00%
3,Forest Formation,48,Other Perennial Crops,14105.0,0.00%
3,Forest Formation,31,Aquaculture,38.0,0.00%
3,Forest Formation,39,Soybean,151.0,0.00%
3,Forest Formation,20,Sugar Cane,56.0,0.00%
21,Mosaic of Uses,15,Pasture,90589246.0,25.87%
21,Mosaic of Uses,3,Forest Formation,31177524.0,8.90%
21,Mosaic of Uses,4,Savanna Formation,4834499.0,1.38%
21,Mosaic of Uses,0,No data,33132.0,0.01%
21,Mosaic of Uses,29,Rocky Outcrop,86277.0,0.02%
21,Mosaic of Uses,9,Forest Plantation,3200605.0,0.91%
21,Mosaic of Uses,12,Grassland,650343.0,0.19%
21,Mosaic of Uses,24,Urban Area,1458302.0,0.42%
21,Mosaic of Uses,33,River Lake and Ocean,1255105.0,0.36%
21,Mosaic of Uses,41,Other Temporary Crops,2362210.0,0.67%
21,Mosaic of Uses,46,Coffee,1184448.0,0.34%
21,Mosaic of Uses,11,Wetland,723134.0,0.21%
21,Mosaic of Uses,25,Other non Vegetated Areas,394927.0,0.11%
21,Mosaic of Uses,30,Mining,71167.0,0.02%
21,Mosaic of Uses,50,Herbaceous Sandbank Vegetation,90442.0,0.03%
21,Mosaic of Uses,49,Wooded Sandbank Vegetation,181149.0,0.05%
