From_Class,From_Label,To_Class,To_Label,Count
31,Aquaculture,15,Pasture,499.0
31,Aquaculture,3,Forest Formation,81.0
31,Aquaculture,21,Mosaic of Uses,1297.0
31,Aquaculture,0,No data,1.0
31,Aquaculture,9,Forest Plantation,4.0
31,Aquaculture,46,Coffee,2.0
31,Aquaculture,33,River Lake and Ocean,1919.0
31,Aquaculture,29,Rocky Outcrop,1.0
31,Aquaculture,11,Wetland,29.0
31,Aquaculture,49,Wooded Sandbank Vegetation,54.0
31,Aquaculture,5,Mangrove,64.0
31,Aquaculture,25,Other non Vegetated Areas,324.0
31,Aquaculture,32,Hypersaline Tidal Flat,47.0
31,Aquaculture,23,Beach and Sand,32.0
31,Aquaculture,31,Aquaculture,4.0
