From_Class,From_Label,To_Class,To_Label,Count
31,Aquaculture,15,Pasture,10141.0
31,Aquaculture,3,Forest Formation,203.0
31,Aquaculture,0,No data,3.0
31,Aquaculture,21,Mosaic of Uses,19074.0
31,Aquaculture,33,River Lake and Ocean,5378.0
31,Aquaculture,46,Coffee,17.0
31,Aquaculture,9,Forest Plantation,29.0
31,Aquaculture,24,Urban Area,977.0
31,Aquaculture,49,Wooded Sandbank Vegetation,111.0
31,Aquaculture,5,Mangrove,406.0
31,Aquaculture,41,Other Temporary Crops,2162.0
31,Aquaculture,25,Other non Vegetated Areas,389.0
31,Aquaculture,32,Hypersaline Tidal Flat,778.0
31,Aquaculture,23,Beach and Sand,392.0
