From_Class,From_Label,To_Class,To_Label,Count
31,Aquaculture,15,Pasture,25926.0
31,Aquaculture,3,Forest Formation,282.0
31,Aquaculture,21,Mosaic of Uses,26639.0
31,Aquaculture,33,River Lake and Ocean,5149.0
31,Aquaculture,9,Forest Plantation,63.0
31,Aquaculture,24,Urban Area,3005.0
31,Aquaculture,49,Wooded Sandbank Vegetation,102.0
31,Aquaculture,5,Mangrove,120.0
31,Aquaculture,41,Other Temporary Crops,273.0
31,Aquaculture,25,Other non Vegetated Areas,334.0
31,Aquaculture,32,Hypersaline Tidal Flat,301.0
31,Aquaculture,23,Beach and Sand,384.0
